	Series	VOI	Mean
32	PET - Dynamic 40min DYN 3DMAC - frame 32 (465s)	ROI 4 - Sphere	2.63
33	PET - Dynamic 40min DYN 3DMAC - frame 33 (480s)	ROI 4 - Sphere	2.49
34	PET - Dynamic 40min DYN 3DMAC - frame 34 (495s)	ROI 4 - Sphere	2.59
35	PET - Dynamic 40min DYN 3DMAC - frame 35 (510s)	ROI 4 - Sphere	2.41
36	PET - Dynamic 40min DYN 3DMAC - frame 36 (525s)	ROI 4 - Sphere	2.78
37	PET - Dynamic 40min DYN 3DMAC - frame 37 (540s)	ROI 4 - Sphere	2.55
38	PET - Dynamic 40min DYN 3DMAC - frame 38 (555s)	ROI 4 - Sphere	2.6
39	PET - Dynamic 40min DYN 3DMAC - frame 39 (570s)	ROI 4 - Sphere	2.06
40	PET - Dynamic 40min DYN 3DMAC - frame 40 (585s)	ROI 4 - Sphere	2.47
41	PET - Dynamic 40min DYN 3DMAC - frame 41 (600s)	ROI 4 - Sphere	2.11
42	PET - Dynamic 40min DYN 3DMAC - frame 42 (630s)	ROI 4 - Sphere	3.16
43	PET - Dynamic 40min DYN 3DMAC - frame 43 (660s)	ROI 4 - Sphere	2.53
44	PET - Dynamic 40min DYN 3DMAC - frame 44 (690s)	ROI 4 - Sphere	2.38
45	PET - Dynamic 40min DYN 3DMAC - frame 45 (720s)	ROI 4 - Sphere	2.63
46	PET - Dynamic 40min DYN 3DMAC - frame 46 (750s)	ROI 4 - Sphere	2.45
47	PET - Dynamic 40min DYN 3DMAC - frame 47 (780s)	ROI 4 - Sphere	2.33
48	PET - Dynamic 40min DYN 3DMAC - frame 48 (810s)	ROI 4 - Sphere	2.48
49	PET - Dynamic 40min DYN 3DMAC - frame 49 (840s)	ROI 4 - Sphere	2.22
50	PET - Dynamic 40min DYN 3DMAC - frame 50 (870s)	ROI 4 - Sphere	2.85
51	PET - Dynamic 40min DYN 3DMAC - frame 51 (900s)	ROI 4 - Sphere	2.54
52	PET - Dynamic 40min DYN 3DMAC - frame 52 (930s)	ROI 4 - Sphere	2.75
53	PET - Dynamic 40min DYN 3DMAC - frame 53 (960s)	ROI 4 - Sphere	1.84
54	PET - Dynamic 40min DYN 3DMAC - frame 54 (990s)	ROI 4 - Sphere	2.59
55	PET - Dynamic 40min DYN 3DMAC - frame 55 (1020s)	ROI 4 - Sphere	2.25
56	PET - Dynamic 40min DYN 3DMAC - frame 56 (1050s)	ROI 4 - Sphere	2.45
57	PET - Dynamic 40min DYN 3DMAC - frame 57 (1080s)	ROI 4 - Sphere	2.71
58	PET - Dynamic 40min DYN 3DMAC - frame 58 (1110s)	ROI 4 - Sphere	2.53
59	PET - Dynamic 40min DYN 3DMAC - frame 59 (1140s)	ROI 4 - Sphere	2.11
60	PET - Dynamic 40min DYN 3DMAC - frame 60 (1170s)	ROI 4 - Sphere	1.96
61	PET - Dynamic 40min DYN 3DMAC - frame 61 (1200s)	ROI 4 - Sphere	2.69
62	PET - Dynamic 40min DYN 3DMAC - frame 62 (1320s)	ROI 4 - Sphere	2.5
63	PET - Dynamic 40min DYN 3DMAC - frame 63 (1440s)	ROI 4 - Sphere	2.73
64	PET - Dynamic 40min DYN 3DMAC - frame 64 (1560s)	ROI 4 - Sphere	2.3
65	PET - Dynamic 40min DYN 3DMAC - frame 65 (1680s)	ROI 4 - Sphere	2.35
66	PET - Dynamic 40min DYN 3DMAC - frame 66 (1800s)	ROI 4 - Sphere	2.31
67	PET - Dynamic 40min DYN 3DMAC - frame 67 (1920s)	ROI 4 - Sphere	2.56
68	PET - Dynamic 40min DYN 3DMAC - frame 68 (2040s)	ROI 4 - Sphere	2.84
69	PET - Dynamic 40min DYN 3DMAC - frame 69 (2160s)	ROI 4 - Sphere	2.61
70	PET - Dynamic 40min DYN 3DMAC - frame 70 (2280s)	ROI 4 - Sphere	2.17
