	Series	VOI	Maximum	Mean	Peak	TBR_Mean
38	PET - Dynamic 40min DYN 3DMAC - frame 39 (570s)	ROI 3 - 2D Ellipse	7.06	2.87		2.16
39	PET - Dynamic 40min DYN 3DMAC - frame 40 (585s)	ROI 3 - 2D Ellipse	11.98	4.78		3.65
40	PET - Dynamic 40min DYN 3DMAC - frame 41 (600s)	ROI 3 - 2D Ellipse	3.85	2.65		2.1
41	PET - Dynamic 40min DYN 3DMAC - frame 42 (630s)	ROI 3 - 2D Ellipse	9.44	4.77		4.42
42	PET - Dynamic 40min DYN 3DMAC - frame 43 (660s)	ROI 3 - 2D Ellipse	5.38	3.43		2.88
43	PET - Dynamic 40min DYN 3DMAC - frame 44 (690s)	ROI 3 - 2D Ellipse	5.61	2.95		2.48
44	PET - Dynamic 40min DYN 3DMAC - frame 45 (720s)	ROI 3 - 2D Ellipse	5.94	3.8		3.06
45	PET - Dynamic 40min DYN 3DMAC - frame 46 (750s)	ROI 3 - 2D Ellipse	5.65	2.85		2.39
46	PET - Dynamic 40min DYN 3DMAC - frame 47 (780s)	ROI 3 - 2D Ellipse	5.52	2.8		2.3
47	PET - Dynamic 40min DYN 3DMAC - frame 48 (810s)	ROI 3 - 2D Ellipse	5.27	3.63		3.02
48	PET - Dynamic 40min DYN 3DMAC - frame 49 (840s)	ROI 3 - 2D Ellipse	4.45	2.49		2.04
49	PET - Dynamic 40min DYN 3DMAC - frame 50 (870s)	ROI 3 - 2D Ellipse	6.25	4.01		3.26
50	PET - Dynamic 40min DYN 3DMAC - frame 51 (900s)	ROI 3 - 2D Ellipse	4.68	2.8		2.37
51	PET - Dynamic 40min DYN 3DMAC - frame 52 (930s)	ROI 3 - 2D Ellipse	8.38	4.49		3.74
52	PET - Dynamic 40min DYN 3DMAC - frame 53 (960s)	ROI 3 - 2D Ellipse	3.7	2.24		1.82
53	PET - Dynamic 40min DYN 3DMAC - frame 54 (990s)	ROI 3 - 2D Ellipse	5.6	3.5		3.04
54	PET - Dynamic 40min DYN 3DMAC - frame 55 (1020s)	ROI 3 - 2D Ellipse	6.3	3.37		2.51
55	PET - Dynamic 40min DYN 3DMAC - frame 56 (1050s)	ROI 3 - 2D Ellipse	4.12	2.8		2.12
56	PET - Dynamic 40min DYN 3DMAC - frame 57 (1080s)	ROI 3 - 2D Ellipse	7.79	4.54		3.82
57	PET - Dynamic 40min DYN 3DMAC - frame 58 (1110s)	ROI 3 - 2D Ellipse	5.87	3.35		2.79
58	PET - Dynamic 40min DYN 3DMAC - frame 59 (1140s)	ROI 3 - 2D Ellipse	4.5	2.44		1.83
59	PET - Dynamic 40min DYN 3DMAC - frame 60 (1170s)	ROI 3 - 2D Ellipse	5.59	2.82		2.0
60	PET - Dynamic 40min DYN 3DMAC - frame 61 (1200s)	ROI 3 - 2D Ellipse	7.52	4.34		3.47
61	PET - Dynamic 40min DYN 3DMAC - frame 62 (1320s)	ROI 3 - 2D Ellipse	4.54	3.4		2.7
62	PET - Dynamic 40min DYN 3DMAC - frame 63 (1440s)	ROI 3 - 2D Ellipse	6.25	4.52		3.42
63	PET - Dynamic 40min DYN 3DMAC - frame 64 (1560s)	ROI 3 - 2D Ellipse	4.38	3.57		2.75
64	PET - Dynamic 40min DYN 3DMAC - frame 65 (1680s)	ROI 3 - 2D Ellipse	4.66	3.45		2.56
65	PET - Dynamic 40min DYN 3DMAC - frame 66 (1800s)	ROI 3 - 2D Ellipse	3.56	2.83		2.16
66	PET - Dynamic 40min DYN 3DMAC - frame 67 (1920s)	ROI 3 - 2D Ellipse	5.19	3.76		2.96
67	PET - Dynamic 40min DYN 3DMAC - frame 68 (2040s)	ROI 3 - 2D Ellipse	5.65	4.19		3.22
68	PET - Dynamic 40min DYN 3DMAC - frame 69 (2160s)	ROI 3 - 2D Ellipse	6.4	3.51		2.95
69	PET - Dynamic 40min DYN 3DMAC - frame 70 (2280s)	ROI 3 - 2D Ellipse	4.53	3.18		2.47
70	PET - 10-30	ROI 3 - 2D Ellipse	4.17	3.54		2.83
